X.locale,Address.AddressLine1,Address.AddressLine2,Address.City,Address.CountryName,Address.County,Address.FormattedAddress,Address.IntersectionDescription,Address.PostalCode,Address.Subdivision,AlternateIdentifier.ID,ID,IsDaylightSavingsTimeRecognized,LocationMilestones.LastRemodelDate,LocationMilestones.OpenDate,Name,OperatingHours..timeFormat,Store.StoreDistrictID,Store.StoreGroupID,Store.StoreRegionID,SubTypeDescription,TimeZone.TimeZoneCode,TimeZone.TimeZoneDescription,TimeZone.TimeZoneOffset.OffsetCode,TimeZone.TimeZoneOffset.OffsetHours,TypeCode,PhoneNumber,BeginTime.MF,Is24Hours.MF,IsOpen.MF,Summary.MF,ThruTime.MF,BeginTime.Sat,Is24Hours.Sat,IsOpen.Sat,Summary.Sat,ThruTime.Sat,BeginTime.Sun,Is24Hours.Sun,IsOpen.Sun,Summary.Sun,ThruTime.Sun,AllCapability
en-US,19661 Hesperian Blvd,,Hayward,United States,Alameda,"19661 Hesperian Blvd, Hayward, CA 94541-4200",NWC Hesperian Blvd & West A St,94541-4200,CA,T2185,2185,TRUE,2010-10-14T12:00:00,2006-10-04T12:00:00,Hayward North,12-hour,211,290,200,,PST,Pacific Std Time,UTC,-8,STR,(510) 731-0001,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,1414 University Ave,,Berkeley,United States,Alameda,"1414 University Ave, Berkeley, CA 94702-1548",SEC University Ave and Acton St,94702-1548,CA,T3267,3267,TRUE,,2017-11-11T12:00:00,Berkeley Univ Ave,12-hour,211,290,200,TargetExpress,PST,Pacific Std Time,UTC,-8,STR,(510) 542-5346,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,2499 Whipple Rd,,Hayward,United States,Alameda,"2499 Whipple Rd, Hayward, CA 94544-7807",NEC Industrial Pkwy & Whipple Rd,94544-7807,CA,T1472,1472,TRUE,2018-04-13T12:00:00,2002-10-09T12:00:00,Hayward,12-hour,211,290,200,,PST,Pacific Std Time,UTC,-8,STR,(510) 471-9166,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Caffe', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,39201 Fremont Blvd,,Fremont,United States,Alameda,"39201 Fremont Blvd, Fremont, CA 94538-1301",SWC Mowry & Fremont Blvd,94538-1301,CA,T1422,1422,TRUE,2010-04-15T12:00:00,2002-10-09T12:00:00,Fremont Hub,12-hour,237,290,200,,PST,Pacific Std Time,UTC,-8,STR,(510) 795-6305,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,4500 Macdonald Ave,,Richmond,United States,Contra Costa,"4500 Macdonald Ave, Richmond, CA 94805-2307",SWC I-80 & MacDonald Ave,94805-2307,CA,T1507,1507,TRUE,2010-04-15T12:00:00,2008-07-23T12:00:00,Richmond,12-hour,211,290,200,,PST,Pacific Std Time,UTC,-8,STR,(510) 253-1000,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,1057 Eastshore Hwy,,Albany,United States,Alameda,"1057 Eastshore Hwy, Albany, CA 94710-1011",SEC Eastshore Rd & Buchanan St,94710-1011,CA,T1926,1926,TRUE,2010-06-03T12:00:00,2004-10-06T12:00:00,Albany,12-hour,211,290,200,,PST,Pacific Std Time,UTC,-8,STR,(510) 982-0512,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,1555 40th Street,,Emeryville,United States,Alameda,"1555 40th Street, Emeryville, CA 94608-3515",SWC Horton St & 40th St,94608-3515,CA,T2767,2767,TRUE,,2011-03-02T12:00:00,Oakland-Emeryville,12-hour,211,290,200,,PST,Pacific Std Time,UTC,-8,STR,(510) 285-0559,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,43950 Pacific Commons Blvd,,Fremont,United States,Alameda,"43950 Pacific Commons Blvd, Fremont, CA 94538-3803",SWC Christy St & Curie St,94538-3803,CA,T2615,2615,TRUE,2012-02-02T12:00:00,2012-03-07T12:00:00,Fremont South,12-hour,237,290,200,,PST,Pacific Std Time,UTC,-8,STR,(510) 771-1616,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,2700 Fifth Street,,Alameda,United States,Alameda,"2700 Fifth Street, Alameda, CA 94501",SEC Mitchell & 5th St,94501,CA,T2829,2829,TRUE,,2013-10-09T12:00:00,Alameda,12-hour,211,290,200,,PST,Pacific Std Time,UTC,-8,STR,(510) 214-0931,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,2155 Morrill Ave,,San Jose,United States,Santa Clara,"2155 Morrill Ave, San Jose, CA 95132-1130",SWC Landess & Morrill,95132-1130,CA,T0626,626,TRUE,2010-10-14T12:00:00,1990-07-25T12:00:00,San Jose Landess,12-hour,237,290,200,,PST,Pacific Std Time,UTC,-8,STR,(408) 946-6791,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'Caffe', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Wine, Beer, & Spirits Available']"
en-US,450 N Capitol Ave,,San Jose,United States,Santa Clara,"450 N Capitol Ave, San Jose, CA 95133-1938",NEC Capitol Ave & McKee,95133-1938,CA,T1426,1426,TRUE,2010-07-22T12:00:00,2002-10-09T12:00:00,San Jose Capitol,12-hour,237,290,200,,PST,Pacific Std Time,UTC,-8,STR,(408) 254-8931,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,95 Holger Way,,San Jose,United States,Santa Clara,"95 Holger Way, San Jose, CA 95134-1377",SEC Hwy 237 & N 1st St,95134-1377,CA,T2581,2581,TRUE,,2010-10-06T12:00:00,San Jose North,12-hour,233,290,200,,PST,Pacific Std Time,UTC,-8,STR,(408) 834-1527,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,1153 Butte House Rd,,Yuba City,United States,Sutter,"1153 Butte House Rd, Yuba City, CA 95991-3102",NEC Butte House Rd & Hwy 99,95991-3102,CA,T0318,318,TRUE,2012-03-22T12:00:00,1987-10-07T12:00:00,Yuba City,12-hour,208,295,200,,PST,Pacific Std Time,UTC,-8,STR,(530) 671-6881,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,225 Bush St,Ste 100,San Francisco,United States,San Francisco,"225 Bush St, San Francisco, CA 94104-4251",SWC Bush and Sansome Street,94104-4251,CA,T3201,3201,TRUE,,2015-03-04T12:00:00,San Francisco CBD East,12-hour,210,290,200,TargetExpress,PST,Pacific Std Time,UTC,-8,STR,(415) 365-0834,6:30:00,FALSE,TRUE,6:30 a.m.-8:00 p.m.,20:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-5:00 p.m.,17:00:00,,NA,NA,,,"['CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,1750 Story Rd,,San Jose,United States,Santa Clara,"1750 Story Rd, San Jose, CA 95122-1921",SEC King Rd & Story Rd,95122-1921,CA,T1984,1984,TRUE,2010-07-22T12:00:00,2005-10-05T12:00:00,San Jose Story Road,12-hour,237,290,200,,PST,Pacific Std Time,UTC,-8,STR,(408) 273-0054,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,789 Mission St,,San Francisco,United States,San Francisco,"789 Mission St, San Francisco, CA 94103-3132",SEC 4th & Mission St,94103-3132,CA,T2766,2766,TRUE,,2012-10-10T12:00:00,San Francisco Central,12-hour,210,290,200,City,PST,Pacific Std Time,UTC,-8,STR,(415) 343-6272,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,125 Shoreline Pkwy,,San Rafael,United States,Marin,"125 Shoreline Pkwy, San Rafael, CA 94901-5521",Shoreline Parkway & Kerner Blvd,94901-5521,CA,T2772,2772,TRUE,,2013-10-09T12:00:00,San Rafael,12-hour,212,290,200,,PST,Pacific Std Time,UTC,-8,STR,(415) 299-6112,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,3155 Silver Creek Rd,,San Jose,United States,Santa Clara,"3155 Silver Creek Rd, San Jose, CA 95121-1730",NWC Silver Creek & Capitol Expy,95121-1730,CA,T2238,2238,TRUE,2018-04-13T12:00:00,2006-07-19T12:00:00,San Jose East,12-hour,237,290,200,,PST,Pacific Std Time,UTC,-8,STR,(408) 238-7800,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,533 Coleman Ave,,San Jose,United States,Santa Clara,"533 Coleman Ave, San Jose, CA 95110-2047",SEC Coleman Ave & Taylor St,95110-2047,CA,T2088,2088,TRUE,2017-08-10T12:00:00,2006-03-01T12:00:00,San Jose College Park,12-hour,233,290,200,,PST,Pacific Std Time,UTC,-8,STR,(408) 346-2022,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,200 Vintage Way,,Novato,United States,Marin,"200 Vintage Way, Novato, CA 94945-5005",SEC Hwy 101 & E Rowland Blvd,94945-5005,CA,T0692,692,TRUE,2010-04-15T12:00:00,1992-03-11T12:00:00,Novato,12-hour,212,290,200,,PST,Pacific Std Time,UTC,-8,STR,(415) 892-3313,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,1775 E Bayshore Rd,,East Palo Alto,United States,San Mateo,"1775 E Bayshore Rd, East Palo Alto, CA 94303-2523",SEC E Bayshore Rd and OConnor St,94303-2523,CA,T3265,3265,TRUE,,2017-07-19T12:00:00,East Palo Alto CA,12-hour,210,290,200,TargetExpress,PST,Pacific Std Time,UTC,-8,STR,(650) 388-7949,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,2675 Geary Blvd,,San Francisco,United States,San Francisco,"2675 Geary Blvd, San Francisco, CA 94118-3400",SEC Geary Blvd. and Masonic Avenue,94118-3400,CA,T2768,2768,TRUE,,2013-10-09T12:00:00,San Francisco West,12-hour,212,290,200,City,PST,Pacific Std Time,UTC,-8,STR,(415) 796-5280,7:00:00,FALSE,TRUE,7:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,1000 Commerce Ave,,Atwater,United States,Merced,"1000 Commerce Ave, Atwater, CA 95301-5213",SEC SR 99 & Applegate Rd,95301-5213,CA,T2386,2386,TRUE,,2008-07-23T12:00:00,Atwater,12-hour,218,295,200,SuperTarget,PST,Pacific Std Time,UTC,-8,STR,(209) 357-4820,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target', 'Wine, Beer, & Spirits Available']"
en-US,2004 El Camino Real,,Santa Clara,United States,Santa Clara,"2004 El Camino Real, Santa Clara, CA 95050-4051",SWC El Camino Real and Scott Blvd,95050-4051,CA,T2830,2830,TRUE,,2014-10-08T12:00:00,Santa Clara,12-hour,233,290,200,,PST,Pacific Std Time,UTC,-8,STR,(669) 342-3320,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,2161 Monterey Hwy,,San Jose,United States,Santa Clara,"2161 Monterey Hwy, San Jose, CA 95125-1057",NWC Monterey Hwy & Curtner Ave,95125-1057,CA,T2281,2281,TRUE,2010-06-03T12:00:00,2007-10-10T12:00:00,San Jose Central,12-hour,233,290,200,,PST,Pacific Std Time,UTC,-8,STR,(408) 660-1703,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,180 Donahue St,,Sausalito,United States,Marin,"180 Donahue St, Sausalito, CA 94965-1250",NWC Hwy 101 & Donahue St,94965-1250,CA,T3240,3240,TRUE,,2017-03-08T12:00:00,Marin City,12-hour,212,290,200,TargetExpress,PST,Pacific Std Time,UTC,-8,STR,(415) 944-5540,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,2220 Bridgepointe Pkwy,,San Mateo,United States,San Mateo,"2220 Bridgepointe Pkwy, San Mateo, CA 94404-1569",NEC Hwy 92 & Mariner's Isld Bl,94404-1569,CA,T1122,1122,TRUE,2010-09-09T12:00:00,1998-03-04T12:00:00,San Mateo Fashion Island,12-hour,210,290,200,,PST,Pacific Std Time,UTC,-8,STR,(650) 341-0734,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,298 W McKinley Ave,,Sunnyvale,United States,Santa Clara,"298 W McKinley Ave, Sunnyvale, CA 94086-6193",SEC S Mathilda Ave & W McKinley Ave,94086-6193,CA,T2584,2584,TRUE,2009-09-03T12:00:00,2009-11-11T12:00:00,Sunnyvale,12-hour,233,290,200,,PST,Pacific Std Time,UTC,-8,STR,(408) 702-1012,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,555 Showers Dr,,Mountain View,United States,Santa Clara,"555 Showers Dr, Mountain View, CA 94040-1432",NEC Showers Dr & Latham St,94040-1432,CA,T0322,322,TRUE,2015-10-14T12:00:00,1987-11-11T12:00:00,Mountain View,12-hour,210,290,200,,PST,Pacific Std Time,UTC,-8,STR,(650) 965-7764,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Mobile Kiosk', 'Wine, Beer, & Spirits Available']"
en-US,2485 El Camino Real,,Redwood City,United States,San Mateo,"2485 El Camino Real, Redwood City, CA 94063-2849",SEC El Camino Real & Charter,94063-2849,CA,T0321,321,TRUE,2016-06-23T12:00:00,1987-10-28T12:00:00,Redwood City,12-hour,210,290,200,,PST,Pacific Std Time,UTC,-8,STR,(650) 363-8940,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Photo Lab', 'Pizza Hut Salads and Snacks', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,5630 Cottle Rd,,San Jose,United States,Santa Clara,"5630 Cottle Rd, San Jose, CA 95123",SEC of Cottle Road and Poughkeepsie Road,95123,CA,T2605,2605,TRUE,,2014-03-05T12:00:00,San Jose South,12-hour,233,290,200,,PST,Pacific Std Time,UTC,-8,STR,(408) 600-3721,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,1830 Ocean Ave,,San Francisco,United States,San Francisco,"1830 Ocean Ave, San Francisco, CA 94112-1768",NWC Ocean and Dorado,94112-1768,CA,T3203,3203,TRUE,,2015-10-21T12:00:00,San Francisco South,12-hour,212,290,200,TargetExpress,PST,Pacific Std Time,UTC,-8,STR,(415) 840-0523,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,401 Kenilworth Drive,,Petaluma,United States,Sonoma,"401 Kenilworth Drive, Petaluma, CA 94952",SWC Hwy 101 & Washington St,94952,CA,T2601,2601,TRUE,,2013-07-24T12:00:00,Petaluma,12-hour,212,290,200,,PST,Pacific Std Time,UTC,-8,STR,(707) 775-6322,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,233 Winston Dr,,San Francisco,United States,San Francisco,"233 Winston Dr, San Francisco, CA 94132-1901",SWC 20th Ave and Winston Dr,94132-1901,CA,T3264,3264,TRUE,,2017-07-19T12:00:00,San Francisco Stonestown,12-hour,210,290,200,TargetExpress,PST,Pacific Std Time,UTC,-8,STR,(415) 680-2914,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,19499 Stevens Creek Blvd,,Cupertino,United States,Santa Clara,"19499 Stevens Creek Blvd, Cupertino, CA 95014-7106",NWC,95014-7106,CA,T3224,3224,TRUE,,2016-10-05T12:00:00,Cupertino Main Street,12-hour,233,290,200,TargetExpress,PST,Pacific Std Time,UTC,-8,STR,(669) 230-8080,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,879 Blossom Hill Rd,,San Jose,United States,Santa Clara,"879 Blossom Hill Rd, San Jose, CA 95123-1213",NEC Blossom Hill Rd & Santa Teresa Blvd,95123-1213,CA,T1927,1927,TRUE,2010-07-22T12:00:00,2004-10-06T12:00:00,San Jose Oakridge,12-hour,233,290,200,,PST,Pacific Std Time,UTC,-8,STR,(408) 513-3002,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
